日付,時刻,区,出没場所,緯度,経度,状況,ソース
2025/4/3,9:30,南区,南区小金湯566番地1付近(国道230号線上),42.958919,141.227386,ヒグマを目撃,公式
2025/4/3,14:36,南区,南区定山渓10番8付近(豊平峡発電所付近の国号230号線わき),42.968087,141.19685,ヒグマを目撃,公式
2025/4/5,12:40,南区,南区定山渓温泉西3丁目99番1号付近(定山渓病院西側の山林内),42.969,141.163,ヒグマを目撃,公式
2025/4/7,5:53,西区,西区小別沢26番地4付近(小別沢トンネルの西側に約100mの道路上),43.046699,141.280911,ヒグマを目撃,公式
2025/4/7,22:30,中央区,中央区円山西町10丁目1番付近,43.046692,141.308475,ヒグマらしき動物を目撃,公式
2025/4/9,7:45,中央区,中央区盤渓290番地27付近(盤渓橋から東に約100mの道路脇),43.039523,141.255982,ヒグマを目撃,公式
2025/4/9,14:05,南区,南区真駒内380番地29付近,42.930191,141.344963,ヒグマを目撃,公式
2025/4/9,16:46,南区,南区滝野22番地付近,42.913215,141.354804,ヒグマを目撃,公式
2025/4/12,不明,西区,西区自然歩道｢平和の滝~手稲山ルｰト｣(布敷の滝から平和の滝入口方面に向かって約100m付近),43.06342,141.1921,足跡を確認,公式
2025/4/15,17:40,南区,南区藤野622番地1付近,42.942706,141.307621,ヒグマを目撃,公式
2025/4/22,5:05,南区,南区豊滝438番地1付近(じょうてつバス｢豊滝｣バス停付近),42.954639,141.236832,ヒグマを目撃,公式
2025/4/22,7:00,西区,西区福井501番地2付近(平福トンネルから福井方向へ約320mの地点),43.046381,141.254223,ヒグマを目撃,公式
2025/4/22,9:09,中央区,中央区宮の森1277番地1付近(宮の森ジャンプ競技場から南西に約280mの山林内),43.037519,141.29272,ヒグマを目撃,公式
2025/4/22,11:00,西区,西区西野市民の森(散策路から西に約300mの地点),43.068556,141.252389,足跡・フンを確認,公式
2025/4/23,6:10,南区,南区定山渓無番地(国道230号線上中山峠から札幌方面へ約1kmの地点),42.864278,141.107306,ヒグマを目撃,公式
2025/4/26,12:00,西区,西区自然歩道｢平和の滝~手稲山ルｰト｣(平和の滝入口から約1 q地点(砂防ダム付近)),43.056472,141.210861,ヒグマらしき動物を目撃,公式
2025/5/3,20:36,南区,南区滝野5-6付近(鱒見橋から北に約500mの道路上),42.927014,141.393498,ヒグマを目撃,公式
2025/5/7,10:30,南区,南区白川市民の森(案内板8番から9番に向かって約50mの地点),42.984275,141.285724,フンを確認,公式
2025/5/9,10:55,南区,南区常盤472番地付近,42.910087,141.306811,ヒグマを目撃,公式
2025/5/9,7:50,南区,南区定山渓無番地(定山渓トンネルから中山峠方向へ4km付近),42.872196,141.123982,ヒグマを目撃,公式
2025/5/10,10:30,南区,南区白川市民の森(案内板8番付近),42.984977,141.285936,足跡を確認,公式
2025/5/11,6:58,南区,南区南沢515番9付近(東海大学付属札幌高等学校テニスコｰト付近),42.990056,141.325131,ヒグマらしき動物を目撃,公式
2025/5/11,18:10,南区,南区藤野756番地付近,42.934639,141.313361,ヒグマを駆除,公式
2025/5/15,不明,南区,南区小金湯無番地(百松沢林道入口から約1.3km付近),42.97543,141.211913,足跡を確認,公式
2025/5/18,不明,南区,南区白川市民の森(案内板8番付近),42.984472,141.285972,足跡を確認,公式
2025/5/19,5:15,南区,南区定山渓温泉西4丁目341番地付近(定山渓二見公園トイレ付近),42.964785,141.160313,ヒグマらしき動物を目撃,公式
2025/5/20,4:21,中央区,中央区盤渓328番1付近(道道82号線上盤渓橋から約750m南東側の地点),43.036444,141.262282,ヒグマを目撃,公式
2025/5/21,22:34,南区,南区小金湯658番地3付近(一の沢橋から東に約100mの国道230号線上),42.969603,141.209073,ヒグマを目撃,公式
2025/5/22,19:33,中央区,中央区盤渓435番地195付近,43.026474,141.289113,ヒグマを目撃,公式
2025/5/22,20:20,中央区,中央区盤渓240番地付近(宮の森から盤渓へ向かう道路上),43.034472,141.281361,ヒグマを目撃,公式
2025/5/23,17:34,中央区,中央区盤渓206番地付近(札幌市水道局盤渓配水池の道路向かいにある敷地内),43.0355,141.285278,ヒグマを目撃,公式
2025/5/24,19:00,南区,南区定山渓1067番地付近(国道230号線じょうてつバス｢つつじ谷｣バス停(定山渓方面)付近),42.968758,141.193092,ヒグマを目撃,公式
2025/5/26,10:30,南区,南区豊滝市民の森(案内板13番から12番に向かって約20mの地点),42.9365,141.235,足跡を確認,公式
2025/5/26,15:00,南区,南区白川市民の森(案内板20番付近),42.986722,141.283806,フンを確認,公式
2025/5/28,14:10,南区,南区定山渓無番地(定山渓ダム下流園地第1駐車場付近),42.982695,141.156779,ヒグマを目撃,公式
2025/5/29,6:50,南区,南区定山渓6番地3付近(国道230号線の北海道電力豊平峡発電所付近),42.968153,141.196672,ヒグマを目撃,公式
2025/6/2,13:00,南区,南区白川市民の森(案内板1番から6番に向かって30mの地点),42.979405,141.290466,フンを確認,公式
2025/6/2,4:25,南区,南区簾舞27番地7付近,42.945241,141.260929,ヒグマを目撃（親子）,公式
2025/6/2,11:00,南区,南区簾舞485番地3付近,42.95378,141.25275,フンを確認,公式
2025/6/2,15:00,南区,南区豊滝市民の森(案内板5番付近),42.934111,141.235083,フンを確認,公式
2025/6/2,15:00,南区,南区豊滝市民の森(案内板13番付近),42.93633,141.235079,フンを確認,公式
2025/6/2,21:50,南区,南区定山渓1066番地付近(国道230号線上じょうてつバス｢つつじ谷｣バス停(定山渓方面)付近),42.969212,141.192088,ヒグマを目撃,公式
2025/6/2,4:43,豊平区,豊平区羊ケ丘7番地1付近(焼山頂上から東方向へ約200mの林道付近),42.978483,141.394953,カメラでヒグマを確認,公式
2025/6/3,20:21,南区,南区小金湯無番地(国道230号線一の沢橋付近),42.969167,141.206806,ヒグマを目撃,公式
2025/6/3,22:00,南区,南区真駒内柏丘7丁目4番付近 (藻南公園柏ヶ丘広場わきの茂み),42.985361,141.344556,ヒグマらしき動物を目撃,公式
2025/6/5,15:24,南区,南区定山渓9番地4付近(国道230号線上の北海道電力豊平峡発電所付近),42.968339,141.194685,ヒグマを目撃,公式
2025/6/9,11:00,南区,南区白川市民の森(案内板23番付近),42.9864167,141.275,フンを確認,公式
2025/6/10,23:42,中央区,中央区盤渓271番地1付近,43.043058,141.262546,カメラでヒグマを確認,公式
2025/6/11,21:36,豊平区,豊平区羊ケ丘7番地1付近(焼山頂上から北方向へ約1.5kmの林道わき),42.990814,141.3875,カメラでヒグマを確認(親子),公式
2025/6/14,4:27,南区,南区豊滝412番地12付近(国道230号線わき),42.955741,141.242179,ヒグマを目撃,公式
2025/6/14,14:09,南区,南区定山渓無番地(道道95号線上おしどり水処理場から北西に約550m),42.988548,141.115877,ヒグマを目撃,公式
2025/6/14,17:36,西区,西区自然歩道｢三角山~盤渓ルｰト｣案内板4番付近,43.060437,141.287245,ヒグマを目撃,公式
2025/6/16,11:30,南区,南区白川市民の森(案内板20番から17番に向かって約20mの地点),42.986889,141.283722,ヒグマのフンを確認,公式
2025/6/16,13:00,南区,南区豊滝市民の森(案内板6番の地点),42.936125,141.233759,ヒグマのフンを確認,公式
2025/6/16,11:56,西区,西区西野市民の森(西野浄水場入口から宮丘公園に向かって約700mの地点),43.075621,141.252362,カメラでヒグマを確認,公式
2025/6/17,9:00,南区,南区南沢市民の森(案内板6番から3番に向かって約50mの地点),42.976167,141.304917,ヒグマのフンを確認,公式
2025/6/18,21:28,南区,南区簾舞380番地1付近(みすまい2区グラウンド南側),42.9541667,141.265,カメラでヒグマを確認(親子),公式
2025/6/19,13:28,南区,南区砥山28番地1付近(砥山橋から北西に約70mの地点),42.966064,141.257868,ヒグマを目撃,公式
2025/6/19,21:30,豊平区,豊平区羊ケ丘1番地2付近(北海道農業研究センタｰ講内｢宿舎前｣バス停付近),43.005973,141.416531,ヒグマを目撃,公式
2025/6/20,20:07,西区,西区西野9条9丁目7番地付近(西野川さらりんひろば付近の道路上),43.067551,141.258971,ヒグマを目撃,公式
2025/6/23,9:00,南区,南区白川市民の森(案内板29番から3番に向かって約10mの地点)※案内板3番と2番の中間地点付近でもフンを確認,42.980972,141.296444,足跡を確認,公式
2025/6/24,7:55,西区,西区福井506番地16付近(平福トンネルから福井方向へ約300mの地点),43.046417,141.254222,ヒグマを目撃,公式
2025/6/24,16:00,南区,南区豊滝市民の森(案内板5番から13番に向かって約300mの地点),42.93391,141.238034,ヒグマの足跡及びフンを確認,公式
2025/6/24,22:28,中央区,中央区円山西町2丁目22番付近,43.044056,141.298306,ヒグマを目撃,公式
2025/6/25,20:30,南区,南区小金湯22番地2付近(アイヌ文化交流センタｰから南西に約200mの道路上),42.967443,141.218489,ヒグマを目撃,公式
2025/6/26,7:05,南区,南区定山渓1066番地付近(国道230号線錦トンネルから東に約200mの道路上),42.969756,141.190154,ヒグマを目撃,公式
2025/6/26,17:15,南区,南区小金湯649番地25付近(国道230号線小金湯交差点から定山渓方面へ約850mの地点),42.969472,141.210806,ヒグマを目撃,公式
2025/6/28,16:49,手稲区,手稲区手稲富丘620番地3付近(手稲山麓線の手稲IC入口より手稲山方向へ約550mの地点),43.106705,141.236389,ヒグマを目撃(2頭),公式
2025/7/1,9:00,中央区,中央区盤渓市民の森(案内板10番から12番に向かって約150mの地点),43.0185,141.27425,フンを確認,公式
2025/7/3,15:00,南区,南区南沢市民の森(案内板1番から2番に向かって約200mの地点),42.974944,141.3015,フンを確認,公式
2025/7/4,3:30,清田区,清田区清田6条1丁目20番付近(北海道中央バス｢清田6条1丁目｣バス停付近),42.993356,141.424855,ヒグマらしき動物を目撃,公式
2025/7/4,21:20,南区,南区小金湯671番地付近(国道230号線一の沢橋付近),42.969471,141.208793,ヒグマを目撃,公式
2025/7/6,4:00,南区,南区中ノ沢1812番92付近,43.000803,141.301476,フン、爪跡、被毛を確認,公式
2025/7/8,9:30,手稲区,手稲区自然歩道｢手稲山北尾根ルｰト｣滝の沢分岐付近,43.101361,141.190444,フンを確認,公式
2025/7/9,18:40,豊平区,豊平区羊ケ丘1番地2付近(北海道農業研究センタｰ構内｢宿舎前｣バス停付近),43.005292,141.416033,ヒグマを目撃,公式
2025/7/12,2:40,南区,南区定山渓6番地3付近(国道230号線上の北海道電力豊平峡発電所付近),42.96836,141.1954,ヒグマを目撃,公式
2025/7/14,17:45,中央区,中央区宮の森1270番地付近(大倉山ジャンプ競技場から南西に約100mの付近),43.050472,141.291833,ヒグマを目撃,公式
2025/7/16,14:00,南区,南区南沢市民の森(案内板5番から約50mの地点),42.974722,141.302806,ヒグマを目撃,公式
2025/7/18,18:33,豊平区,豊平区羊ケ丘1番地2付近(北海道農業研究センタｰ構内､事務所より約1km南側の地点)※22時53分頃にも構内でヒグマの目撃あり,43.000222,141.414389,ヒグマを目撃,公式
2025/7/19,9:30,南区,南区定山渓無番地(定山渓自然の村入口から約700m手前の道路上),42.941556,141.152306,ヒグマを目撃,公式
2025/7/20,15:00,南区,南区白川1814番地364付近(硬石山線上の白川側から約200mの地点),42.972129,141.298621,ヒグマを目撃,公式
2025/7/21,16:33,南区,南区南沢1907番地2付近(硬石山線上の南沢市民の森入口から南沢方面に約250mの地点),42.976376,141.303618,ヒグマを目撃,公式
2025/7/22,11:30,南区,南区滝野無番地(滝野の森口多目的広場から南東に約600mの林道上),42.899556,141.373444,ヒグマを目撃（親子）,公式
2025/7/22,18:55,南区,南区白川1814番地242付近(硬石山線上の白川側から約200mの地点),42.97225,141.298472,ヒグマを目撃,公式
2025/7/24,6:40,南区,南区南沢515番地9付近(東海大学付属札幌高等学校テニスコｰト付近),42.99025,141.325306,ヒグマらしき動物を目撃,公式
2025/7/25,2:00,西区,西区自然歩道｢三角山~盤渓ルｰト｣(案内板3番から4番に向かって約100mの地点),43.060751,141.288166,ヒグマを目撃,公式
2025/7/27,20:30,南区,南区小金湯無番地(国道230号線一の沢橋付近),42.969137,141.206415,ヒグマを目撃,公式
2025/7/29,12:09,西区,西区小別沢50番地2付近(小別沢線の小別沢会館より福井側へ約130mの地点),43.046139,141.275111,ヒグマを目撃,公式
2025/7/29,13:50,中央区,中央区盤渓市民の森(案内板11番から10番に向かって約50mの散策路わき),43.01889,141.274724,爪跡、被毛を確認,公式
2025/7/30,6:00,南区,南区真駒内636番地1付近(澄川南地区雪堆積場より南側へ約560mの地点),42.963728,141.367051,ヒグマを目撃,公式
2025/7/30,11:00,中央区,中央区盤渓無番地(盤渓山登山口より頂上へ約80mの地点),43.01633333,141.2821389,足跡を確認,公式
2025/8/9,4:47,南区,南区簾舞496番地7付近,42.954297,141.247101,ヒグマを目撃,公式
2025/8/10,9:35,南区,南区藻岩下1丁目5番付近,43.011781,141.339968,ヒグマを目撃(親子),公式
2025/8/11,15:00,南区,南区白川市民の森(案内板21番から8番に向かって約100mの地点),42.98419444,141.2858333,足跡を確認,公式
2025/8/15,不明,豊平区,豊平区羊ケ丘 (羊ケ丘通りわきの北海道農業研究センタｰ構内),43.005111,141.420694,足跡を確認,公式
2025/8/17,7:50,豊平区,豊平区西岡544番地付近(西岡公園管理事務所から700m程南側の木道付近),42.980806,141.375944,ヒグマを目撃,公式
2025/8/17,17:30,手稲区,手稲区手稲本町592番地付近(手稲山麓線の手稲IC入口より手稲山方向へ約400mの地点),43.107667,141.237194,ヒグマを目撃,公式
2025/8/17,18:10,南区,南区白川1814番地付近(石山橋から西に約700mの地点),42.966306,141.307,ヒグマを目撃,公式
2025/8/17,21:36,南区,南区小金湯無番地(国道230号線一の沢橋付近),42.968972,141.206167,ヒグマを目撃,公式
2025/8/18,8:30,南区,南区豊滝427番地4付近(豊滝除雪ステｰション付近),42.957639,141.237778,堀り跡を確認,公式
2025/8/18,15:00,南区,南区豊滝市民の森(案内板9番付近),42.936797,141.232519,フンを確認,公式
2025/8/18,15:48,南区,南区澄川389番地2794付近(真駒内滝野線上で｢北海道動物霊園｣と｢北ガスてん太の森公園｣の中間地点),42.969694,141.359694,ヒグマらしき動物を目撃,公式
2025/8/22,9:00,南区,南区豊滝427番地4付近(豊滝除雪ステｰション付近),42.957639,141.237778,堀り跡を確認,公式
2025/8/22,18:10,手稲区,手稲区西宮の沢6条1丁目付近,43.08855555,141.2545556,ヒグマを目撃,公式
2025/8/23,6:00,南区,南区滝野189番地付近,42.913056,141.3583333,堀り跡を確認,公式
2025/8/24,23:49,南区,南区1814番地付近(北方自然教育園から東に約200mの地点),42.970861,141.292,カメラでヒグマを確認,公式
2025/8/25,7:00,南区,南区滝野189番地付近,42.913056,141.358333,堀り跡を確認,公式
2025/8/26,8:39,南区,南区定山渓無番地(神威岳木挽沢林道コｰスのさっぽろ湖第一展望台の登山口から約2.1km付近),42.998064,141.177972,ヒグマを目撃(2頭),公式
2025/8/26,10:04,南区,南区中ノ沢1812番35付近,42.993884,141.309421,ヒグマを目撃(親子),公式
2025/8/28,18:20,南区,南区中ノ沢1812番地35付近,42.993747,141.308871,ヒグマを目撃(親子),公式
2025/8/29,16:40,南区,南区簾舞403番地1付近(簾舞3条5丁目12番付近の草地),42.958126,141.261432,ヒグマらしき動物を目撃,公式
2025/8/30,20:05,南区,南区小金湯無番地(国道230号線上じょうてつバス｢一の沢｣バス停(定山渓方面)付近),42.968708,141.212356,ヒグマを目撃,公式
2025/8/31,7:31,南区,南区白川1814番地418付近(硬石山線の白川側から約350mの地点),42.972846,141.298563,ヒグマを目撃,公式
2025/8/31,11:58,南区,南区滝野208番地付近,42.90906,141.3519,ヒグマを目撃（2頭）,公式
2025/9/1,15:27,豊平区,豊平区羊ケ丘7番地1付近(森林総合研究所事務所棟から西に約200mの林内),42.99635555,141.3881194,カメラでヒグマを目撃,公式
2025/9/2,11:50,南区,南区定山渓無番地(定山渓自然の村入口から約150m手前の道路上),42.938852,141.150954,ヒグマを目撃,公式
2025/9/2,17:10,南区,南区定山渓無番地(国道230号線の薄別トンネルから中山峠方面に約300mの地点),42.90139428,141.1261341,ヒグマを目撃,公式
2025/9/2,10:45,南区,南区滝野213番地付近(滝のカントリｰクラブ敷地内),42.897278,141.356103,ヒグマを目撃,公式
2025/9/3,7:26,南区,南区定山渓747番地付近(国道230号線上の新豊橋から中山峠方面に約600mの地点),42.947902,141.143354,ヒグマを目撃,公式
2025/9/3,11:48,南区,南区滝野213番地付近(滝のカントリｰクラブ敷地内),42.897278,141.356103,ヒグマを目撃,公式
2025/9/5,3:10,南区,南区白川1814番地付近(白川浄水場付近),42.96979,141.28202,ヒグマを目撃,公式
2025/9/6,不明,南区,南区滝野189番地,42.913256,141.358492,フン、足跡、掘り跡、食痕を確認,公式
2025/9/7,16:20,南区,南区滝野133番地付近(滝野すずらん丘陵公園滝野の森口駐車場から北へ約750mの地点),42.91377777,141.3703333,ヒグマを目撃,公式
2025/9/7,18:24,南区,南区滝野162番地付近(滝野JAグラウンドから西へ約350mの畑付近),42.91505555,141.3613333,ヒグマを目撃,公式
2025/9/8,15:00,南区,南区滝野164番地付近,42.914778,141.36324,ヒグマを目撃,公式
2025/9/8,16:00,南区,南区自然歩道｢中の沢~小林峠･源八沢ルｰト｣(中の沢入口から駐車場方向へ約50mの地点),43.003009,141.297449,ヒグマを目撃,公式
2025/9/9,22:12,南区,南区小金湯629番地付近(国道230号線上の小金湯さくらの森入口から定山渓方面に約450mの地点),42.967661,141.215167,ヒグマを目撃,公式
2025/9/10,6:30,南区,南区滝野163番地付近,42.914817,141.361969,堀り跡、食痕、フンを確認,公式
2025/9/10,17:35,南区,南区真駒内無番地(国道453号線真駒内カントリｰクラブ入口から支笏湖方面へ約1.6 qの地点),42.89530555,141.3371389,ヒグマを目撃(2頭),公式
2025/9/11,9:10,西区,西区小別沢118番地付近(宝来橋から南東に約60mの山林内),43.04822222,141.2661389,ヒグマを目撃,公式
2025/9/12,9:00,清田区,清田区有明18番地付近,42.962917,141.456806,足跡、掘り跡、食痕を確認,公式
2025/9/13,7:00,清田区,清田区有明18番地付近,42.962917,141.456806,足跡、掘り跡、食痕、被毛を確認,公式
2025/9/13,22:50,中央区,中央区盤渓531番地付近(道道82号線上の盤渓会館より西に約200mの地点),43.02879,141.286592,ヒグマを目撃,公式
2025/9/14,8:00,清田区,清田区有明18番地付近,42.96316666,141.4566389,足跡、掘り跡、食痕を確認,公式
2025/9/14,10:00,南区,南区白川1814番地付近(北方自然教育園から東に約500mの地点),42.970712,141.295021,フンを確認,公式
2025/9/14,17:50,南区,南区小金湯無番地(百松沢林道入口から北西に約130mの付近),42.969754,141.2017,ヒグマを目撃,公式
2025/9/16,23:07,手稲区,手稲区手稲本町592番地付近(手稲山麓線上｢手稲IC｣入口より手稲山方向へ約1kmの地点),43.103567,141.232097,ヒグマを目撃,公式
2025/9/17,22:29,中央区,中央区界川4丁目1番付近(旭山記念公園第二駐車場から東に約100mの地点),43.037438,141.31503,ヒグマらしき動物を目撃,公式
2025/9/18,8:15,豊平区,豊平区羊ケ丘1番地2付近(北海道農業研究センタｰ構内),43.00161,141.41775,ヒグマを目撃,公式
2025/9/18,17:21,中央区,中央区円山西町2丁目10番付近,43.042759,141.300487,ヒグマを目撃(親子),公式
2025/9/19,9:00,南区,南区小金湯589番地付近(小金湯さくらの森入口から南に約1.2kmの山林内),42.954164,141.215206,足跡を確認,公式
2025/9/19,17:55,南区,南区砥山42番地付近(砥山橋から西に約200mの道路上),42.964623,141.254485,ヒグマを目撃,公式
2025/9/19,19:35,南区,南区白川1814番地付近(白川浄水場付近の道路上),42.97015,141.284678,ヒグマを目撃（親子）,公式
2025/9/20,8:30,南区,南区白川1814番地付近(北方自然教育園から東に約500mの地点),42.971167,141.295333,フンを確認,公式
2025/9/20,9:24,南区,南区白川1814番地付近(北方自然教育園から南東に約200mの地点),42.969726,141.292637,被毛、爪痕、枝折り、フンを確認,公式
2025/9/20,10:48,南区,南区砥山85番地付近(八剣山トンネルの東側入口付近),42.961949,141.247003,ヒグマを目撃（親子）,公式
2025/9/20,7:00,南区,南区定山渓無番地付近(紅葉橋から南東に約100mの地点),42.980659,141.160405,ヒグマを目撃,公式
2025/9/20,15:30,西区,西区小別沢66番地付近(小別沢会館から北西に約200mの山林内),43.048472,141.275333,フン、爪痕を確認,公式
2025/9/20,22:55,西区,西区西野9条9丁目7番付近(西野川さらりんひろば付近の道路上),43.067611,141.259111,ヒグマを目撃（親子）,公式
2025/9/21,8:10,西区,西区西野1006番地付近(西野西公園から西に約200mの山林付近),43.06592,141.251114,ヒグマを目撃（親子）,公式
2025/9/22,不明,南区,南区白川1814番地付近(北方自然教育園から東に約530mの地点),42.971272,141.295563,フンを確認,公式
2025/9/22,16:08,南区,南区白川1814番地付近(北方自然教育園から南東に約200mの地点),42.969726,141.292637,ヒグマを目撃(親子),公式
2025/9/22,6:40,南区,南区簾舞392番地18付近(みすまい霊園から北に約1.2kmの地点),42.951741,141.25871,ヒグマを目撃(2頭),公式
2025/9/22,17:48,中央区,中央区盤渓418番地1付近(ばんけいの森テニスコｰトから北ノ沢方面に約200mの道路上),43.029653,141.284111,ヒグマを目撃(親子),公式
2025/9/22,21:30,南区,南区砥山85番地1付近(八剣山トンネルの東側入口から約70mの道路上),42.962423,141.247568,ヒグマを目撃(親子),公式
2025/9/23,6:00,南区,南区豊滝39番地付近,42.948522,141.238533,堀り跡を確認,公式
2025/9/23,13:00,豊平区,豊平区羊ケ丘1番地2付近(北海道農業研究センタｰ構内｢宿舎前｣バス停から北西に約100mの地点),43.006516,141.415818,ヒグマを目撃,公式
2025/9/24,不明,南区,南区砥山無番地付近(八剣山山頂付近),42.96547,141.241921,フンを確認,公式
